event_index,tenpo_id,tenpo_name,matched_by,score,summary,old_address,new_address,old_map_url,new_map_url
1204,TENPO#0047,南口店,H VIEW株式会社　立川酒場 魚丸 南口店,90.8,【定期清掃】H VIEW株式会社　立川酒場 魚丸 南口店,,"立川酒場 魚丸 南口店, 日本、〒190-0023 東京都立川市柴崎町３丁目３−５ ベルフェアー・立川",,
1205,TENPO#0066,赤塚店,いのこ板橋区赤塚店,89.8,【スポット清掃】いのこ板橋区赤塚店,,"麺処いのこ 赤塚店, 日本、〒175-0093 東京都板橋区赤塚新町３丁目８−２５",,
1207,TENPO#0043,新宿店,メティウスフーズ PASTA of LIFE 新宿店　初回,92.8,【定期清掃】メティウスフーズ PASTA of LIFE 新宿店　初回,,,,https://maps.app.goo.gl/SYdUTgJVW12hWZPG6?g_st=ipc
1208,TENPO#0018,西新宿店,デイジイ西新宿店 (DAISY),90.6,パン屋 デイジイ daisy西新宿,,"デイジイ西新宿店 (DAISY), 日本、〒160-0023 東京都新宿区西新宿６丁目１１−３ Dタワー西新宿 １階",,
1211,TENPO#0129,米と魚　さかなさま,米と魚　さかなさま,100.0,米と魚　さかなさま　定期清掃/ゴミ回収,,"米と魚 さかなさま 日本橋茅場町店, 日本、〒103-0026 東京都中央区日本橋兜町１５−６ 製粉会館ビル 地下1階",,
1213,TENPO#0092,上野駅前店,カラオケパセラ上野駅前店,90.4,【定期修繕】カラオケパセラ上野駅前店,,,,
1214,TENPO#0018,西新宿店,デイジイ西新宿店 (DAISY),90.6,パン屋 デイジイ daisy西新宿,,"デイジイ西新宿店 (DAISY), 日本、〒160-0023 東京都新宿区西新宿６丁目１１−３ Dタワー西新宿 １階",,
1217,TENPO#0083,本店,中国家庭料理 你好 本店,90.0,【定期清掃】ニーハオ蒲田本店,,"中国家庭料理 你好 本店, 日本、〒144-0052 東京都大田区蒲田４丁目２４−１４",,
1218,TENPO#0067,平和台店,麺処いのこ平和台店,89.8,【定期清掃】麺処いのこ平和台店,,"麺処いのこ平和台店, 日本、〒179-0083 東京都練馬区平和台２丁目５２−８",,
1219,TENPO#0084,大井町店,ニーハオ大井町店,89.6,【定期清掃】ニーハオ大井町店,,"你好 大井町, 日本、〒140-0011 東京都品川区東大井５丁目１７−４ 高山ビル B1",,
1220,TENPO#0014,渋谷店,GOSSO　0秒レモンサワー 仙台ホルモン焼肉酒場 ときわ亭 渋谷店,94.0,【定期清掃】GOSSO　0秒レモンサワー 仙台ホルモン焼肉酒場 ときわ亭 渋谷店,,〒150-0043 東京都渋谷区道玄坂１丁目５−５ 藤木ビル 2F,,
1222,TENPO#0082,別館,ニーハオ蒲田　別館,89.6,【定期清掃】ニーハオ蒲田　別館,,ニーハオ蒲田本店,,
1224,TENPO#0014,渋谷店,GOSSO　0秒レモンサワー 仙台ホルモン焼肉酒場 ときわ亭 渋谷店,94.0,【定期清掃】GOSSO　0秒レモンサワー 仙台ホルモン焼肉酒場 ときわ亭 渋谷店,,〒150-0043 東京都渋谷区道玄坂１丁目５−５ 藤木ビル 2F,,
1226,TENPO#0083,本店,プラネット　魚焼男新橋本店,90.4,【定期清掃】株式会社オン・ザ・プラネット　魚焼男新橋本店,,"大興ビル, 日本、〒105-0004 東京都港区新橋３丁目５ 大興ビル",,
1227,TENPO#0054,トオダ,プラネット　魚無双トオダ,90.2,【定期清掃】株式会社オン・ザ・プラネット　魚無双トオダ,,"魚無双トオダ, 日本、〒105-0004 東京都港区新橋４丁目１５−６",,
1229,TENPO#0032,麺と肴　担々麺 ペン坊,麺と肴　担々麺 ペン坊 　青柳社長,90.6,【定期清掃】麺と肴　担々麺 ペン坊 　青柳社長,,"麺と肴 担々麺 ぺん坊 ラーメン 本所吾妻橋, 日本、〒130-0001 東京都墨田区吾妻橋３丁目６−１５ サンサーラ吾妻橋 105",,
1230,TENPO#0132,atomic BAR,六本木 ATOMIC BAR ゴミ回収,91.2,【定期ゴミ回収】六本木 ATOMIC BAR ゴミ回収,,,,
1231,TENPO#0030,蕎麦割烹居酒屋　更科天狐,蕎麦割烹居酒屋　更科天狐〜さらしなてんこ〜,92.0,【定期清掃】蕎麦割烹居酒屋　更科天狐〜さらしなてんこ〜,,蕎麦割烹居酒屋　更科天狐〜さらしなてんこ〜,,
1232,TENPO#0083,本店,株式会社ダイニングエッジ　楽が気　新橋本店,91.0,【スポット】株式会社ダイニングエッジ　楽が気　新橋本店,,"楽が気, 日本、〒105-0004 東京都港区新橋３丁目２１−４ 新橋第2ペリカンビル 1F",,
1233,TENPO#0139,日本橋玉ゐ本店,日本橋玉ゐ本店,100.0,【店舗】株式会社バレンタインブルーコーポレーション,,"日本橋玉ゐ本店, 日本、〒103-0027 東京都中央区日本橋２丁目９−９",,
1235,TENPO#0083,本店,富士屋本店日本橋浜町,90.0,【定期清掃】富士屋本店日本橋浜町,,"富士屋本店 日本橋浜町, 日本、〒103-0007 東京都中央区日本橋浜町２丁目２４−２",,
1236,TENPO#0064,竹祥,テイクユー　貝出汁中華そば 竹祥,90.8,【定期清掃】テイクユー　貝出汁中華そば 竹祥,,貝出汁中華そば竹祥,,
1238,TENPO#0065,THE MARK GRAND HOTEL,The mark grand hotel,100.0,【定期害虫駆除】The mark grand hotel,,"THE MARK GRAND HOTEL, 日本、〒330-0081 埼玉県さいたま市中央区新都心３−２",,
1239,TENPO#77f42e59665b,N,訪問ご挨拶_株式会社FIVE SENSES,91.0,訪問ご挨拶_株式会社FIVE SENSES、 12月18日(木)12:00 – 13:00,,東京都台東区上野7-3-2 TSDビル5F,,
1241,TENPO#77f42e59665b,N,モンキーツリー株式会社エデュケーション MONKEY TREE 日本橋店,93.8,【定期清掃】モンキーツリー株式会社エデュケーション MONKEY TREE 日本橋店,,モンキーツリー馬喰町,,
1243,TENPO#77f42e59665b,N,Namai休み,89.4,Namai休み,,,,
1244,TENPO#0058,ニューイブシオ,ニューイブシオ　粗大ゴミ回収,90.6,ニューイブシオ　粗大ゴミ回収,,,,
1245,TENPO#0083,本店,アガリコオリエンタルビストロ 池袋本店,91.6,株式会社BigBelly,,"アガリコオリエンタルビストロ 池袋本店, 日本、〒171-0014 東京都豊島区池袋２丁目１０−６ 1F",,
1248,TENPO#0085,大森店,ニーハオ大森店,89.4,【定期清掃】ニーハオ大森店,,"ニイハオ 大森店, 日本、〒143-0016 東京都大田区大森北１丁目２−１",,
1249,TENPO#0053,新橋店,プラネット　魚豪商 コダマ新橋店,90.8,【定期清掃】株式会社オン・ザ・プラネット　魚豪商 コダマ新橋店,,"魚豪商 コダマ, 日本、〒105-0004 東京都港区新橋４丁目１９−１０ タカソビル 1F A",,
1252,TENPO#0010,神田店,神田店終わったら請求書送る,90.6,【定期清掃】ニーハオ 神田店,,"ニイハオ 神田店, 日本、〒101-0044 東京都千代田区鍛冶町１丁目６−２ 林ビル B1F",,
1258,TENPO#0083,本店,プラネット　魚焼男新橋本店,90.4,【定期清掃】株式会社オン・ザ・プラネット　魚焼男新橋本店,,"大興ビル, 日本、〒105-0004 東京都港区新橋３丁目５ 大興ビル",,
1259,TENPO#0010,神田店,デニーロ 神田店,89.4,【定期清掃】デニーロ 神田店,,"デニーロ神田店, 日本、〒101-0054 東京都千代田区神田錦町３丁目１４−３ 神田錦町ビル 1階",,
1261,TENPO#0083,本店,富士屋本店日本橋浜町,90.0,【定期清掃】富士屋本店日本橋浜町,,"富士屋本店 日本橋浜町, 日本、〒103-0007 東京都中央区日本橋浜町２丁目２４−２",,
1262,TENPO#0062,大衆焼肉酒場こがね,大衆焼肉酒場 こがね,100.0,【定期清掃】元気ダイニング  大衆焼肉酒場こがね（日曜定休）,,"大衆焼肉酒場 こがね, 日本、〒343-0845 埼玉県越谷市南越谷４丁目７−３",,
1263,TENPO#0053,新橋店,メティウスフーズ ピッツェリア ドォーロ 新橋店　初回,92.6,【定期清掃】メティウスフーズ ピッツェリア ドォーロ 新橋店　初回清掃,,ピッツェリア ドォーロ 新橋店,,
1268,TENPO#0080,Mahaloh Import Shop,Mahaloh Import Shop,100.0,【定期清掃】Mahaloh Import Shop,,"Mahaloh Import Shop, 日本、〒230-0041 神奈川県横浜市鶴見区潮田町３丁目１４２−５",,
1269,TENPO#0062,大衆焼肉酒場こがね,大衆焼肉酒場 こがね,100.0,【定期清掃】元気ダイニング  大衆焼肉酒場こがね（日曜定休）,,"大衆焼肉酒場 こがね, 日本、〒343-0845 埼玉県越谷市南越谷４丁目７−３",,
1270,TENPO#0060,大衆寿司酒場こがね,大衆寿司酒場こがね,100.0,【定期清掃】大衆寿司酒場こがね（日曜定休）,,"大衆寿司酒場こがね, 日本、〒343-0845 埼玉県越谷市南越谷１丁目２６−９",,
1271,TENPO#0047,南口店,H VIEW株式会社　立川酒場 魚丸 南口店,90.8,【定期清掃】H VIEW株式会社　立川酒場 魚丸 南口店,,"立川酒場 魚丸 南口店, 日本、〒190-0023 東京都立川市柴崎町３丁目３−５ ベルフェアー・立川",,
1272,TENPO#0061,大衆寿司酒場 こがね商店,大衆寿司酒場 こがね商店,100.0,【定期清掃】大衆寿司酒場 こがね商店（日曜定休）,,"大衆寿司酒場 こがね商店, 日本、〒340-0034 埼玉県草加市氷川町２１２４−１４",,
1273,TENPO#77f42e59665b,N,ZANGIRI next,90.2,【再清掃】ZANGIRI next,,,,
1275,TENPO#0060,大衆寿司酒場こがね,大衆寿司酒場こがね,100.0,【定期清掃】大衆寿司酒場こがね（日曜定休）,,"大衆寿司酒場こがね, 日本、〒343-0845 埼玉県越谷市南越谷１丁目２６−９",,
1276,TENPO#77f42e59665b,N,〒105-0004 東京都港区新橋４丁目１４−１ AUNビル 3階,93.8,【定期清掃】株式会社オン・ザ・プラネット　ホルモンのマンモス,,〒105-0004 東京都港区新橋４丁目１４−１ AUNビル 3階,,
1277,TENPO#0062,大衆焼肉酒場こがね,大衆焼肉酒場 こがね,100.0,【定期清掃】元気ダイニング  大衆焼肉酒場こがね（日曜定休）,,"大衆焼肉酒場 こがね, 日本、〒343-0845 埼玉県越谷市南越谷４丁目７−３",,
1279,TENPO#0064,竹祥,テイクユー　貝出汁中華そば 竹祥,90.8,【定期清掃】テイクユー　貝出汁中華そば 竹祥,,貝出汁中華そば竹祥,,
1282,TENPO#0047,南口店,H VIEW株式会社　立川酒場 魚丸 南口店,90.8,【定期清掃】H VIEW株式会社　立川酒場 魚丸 南口店,,"立川酒場 魚丸 南口店, 日本、〒190-0023 東京都立川市柴崎町３丁目３−５ ベルフェアー・立川",,
1283,TENPO#0060,大衆寿司酒場こがね,大衆寿司酒場こがね,100.0,【定期清掃】大衆寿司酒場こがね（日曜定休）,,"大衆寿司酒場こがね, 日本、〒343-0845 埼玉県越谷市南越谷１丁目２６−９",,
1284,TENPO#0032,麺と肴　担々麺 ペン坊,麺と肴　担々麺 ペン坊 　青柳社長,90.6,【定期清掃】麺と肴　担々麺 ペン坊 　青柳社長,,"麺と肴 担々麺 ぺん坊 ラーメン 本所吾妻橋, 日本、〒130-0001 東京都墨田区吾妻橋３丁目６−１５ サンサーラ吾妻橋 105",,
1285,TENPO#0030,蕎麦割烹居酒屋　更科天狐,蕎麦割烹居酒屋　更科天狐〜さらしなてんこ〜,92.0,蕎麦割烹居酒屋　更科天狐〜さらしなてんこ〜,,蕎麦割烹居酒屋　更科天狐〜さらしなてんこ〜,,
1287,TENPO#0084,大井町店,プラネット 魚豪商コダマ大井町店,91.0,【定期清掃】オン・ザ・プラネット 魚豪商コダマ大井町店,,,,
1288,TENPO#0133,赤坂店,株式会社東神　かおたん赤坂店,89.8,【定期清掃】株式会社東神　かおたん赤坂店,,,,
1289,TENPO#0008,蕨店,肉屋食堂たけうち　蕨店　初回,90.4,【隔月清掃】肉屋食堂たけうち　蕨店　初回,,"肉屋食堂たけうち 蕨店, 日本、〒335-0002 埼玉県蕨市塚越１丁目７−４",,
1290,TENPO#0031,鮨 輝らく,輝らく,88.6,【定期清掃】飯田橋 輝らく　定休日(火・水曜日),,"輝らく, 日本、〒162-0825 東京都新宿区神楽坂３丁目１ クレール神楽坂３",,
1291,TENPO#0010,神田店,神田店終わったら請求書送る,90.6,【定期清掃】ニーハオ 神田店,,"ニイハオ 神田店, 日本、〒101-0044 東京都千代田区鍛冶町１丁目６−２ 林ビル B1F",,
1292,TENPO#0043,新宿店,メティウスフーズ PASTA of LIFE 新宿店,92.4,【定期清掃】メティウスフーズ PASTA of LIFE 新宿店,,,,https://maps.app.goo.gl/SYdUTgJVW12hWZPG6?g_st=ipc
1297,TENPO#77f42e59665b,N,モンキーツリー株式会社エデュケーション MONKEY TREE 日本橋店,93.8,【定期清掃】モンキーツリー株式会社エデュケーション MONKEY TREE 日本橋店,,モンキーツリー馬喰町,,
1299,TENPO#0129,米と魚　さかなさま,米と魚　さかなさま,100.0,米と魚　さかなさま　定期清掃/ゴミ回収,,"米と魚 さかなさま 日本橋茅場町店, 日本、〒103-0026 東京都中央区日本橋兜町１５−６ 製粉会館ビル 地下1階",,
1300,TENPO#0010,神田店,ニーハオ 神田店,89.4,【定期清掃】ニーハオ 神田店,,"ニイハオ 神田店, 日本、〒101-0044 東京都千代田区鍛冶町１丁目６−２ 林ビル B1F",,
1301,TENPO#0008,蕨店,肉屋食堂たけうち　蕨店　初回,90.4,【隔月清掃】肉屋食堂たけうち　蕨店　初回,,"肉屋食堂たけうち 蕨店, 日本、〒335-0002 埼玉県蕨市塚越１丁目７−４",,
1302,TENPO#0042,麹町店,株式会社メティウスフーズ ピッツェリアドォーロ麹町店,92.2,株式会社メティウスフーズ ピッツェリアドォーロ麹町店,,"ピッツェリア ドォーロ 麹町店, 日本、〒102-0083 東京都千代田区麹町４丁目３−１０ 小倉ビル 1F",,
1303,TENPO#0132,atomic BAR,六本木 ATOMIC BAR ゴミ回収,91.2,【定期ゴミ回収】六本木 ATOMIC BAR ゴミ回収,,,,
1304,TENPO#0083,本店,株式会社ダイニングエッジ　楽が気　新橋本店,91.0,【定期清掃】株式会社ダイニングエッジ　楽が気　新橋本店,,"楽が気, 日本、〒105-0004 東京都港区新橋３丁目２１−４ 新橋第2ペリカンビル 1F",,
1306,TENPO#0018,西新宿店,デイジイ西新宿店 (DAISY),90.6,【定期清掃】パン屋 デイジイ西新宿,,"デイジイ西新宿店 (DAISY), 日本、〒160-0023 東京都新宿区西新宿６丁目１１−３ Dタワー西新宿 １階",,
1307,TENPO#0010,神田店,デニーロ神田店,89.4,デニーロ 今村　定期清掃　梅岡定期清掃,,"デニーロ神田店, 日本、〒101-0054 東京都千代田区神田錦町３丁目１４−３ 神田錦町ビル 1階",,
1309,TENPO#0048,代々木店,武蔵野アブラ学会　代々木店,90.4,【定期清掃】武蔵野アブラ学会　代々木店,,"武蔵野アブラ学会 代々木店, 日本、〒151-0053 東京都渋谷区代々木１丁目５８−７",,
1310,TENPO#0082,別館,ニーハオ蒲田　別館,89.6,【定期清掃】ニーハオ蒲田　別館,,ニーハオ蒲田本店,,
1312,TENPO#0064,竹祥,テイクユー　貝出汁中華そば 竹祥,90.8,【定期清掃】テイクユー　貝出汁中華そば 竹祥,,貝出汁中華そば竹祥,,
1313,TENPO#0106,オイスター&珍味 bar 不夜城,不夜城,88.6,不夜城,,,,
1314,TENPO#0085,大森店,ニーハオ大森店,89.4,【再清掃】ニーハオ大森店,,"ニイハオ 大森店, 日本、〒143-0016 東京都大田区大森北１丁目２−１",,
